NOMBRE_LUGAR,CATEGORIA,ZONA,LONGITUD,LATITUD
PETER COOPER VILLAGE - 510 E23,Residencial,Manhattan,-73.976291451204,40.735526149798
RIIS HOUSES BUILDING 7,Residencial,Manhattan,-73.973545974626,40.724627287191
PS 198 ISADOR E IDA STRAUS,Educacion,Manhattan,-73.949897140709,40.785115926981
MANHATTAN COMMUNITY BOARD 8,Administracion Publica,Manhattan,-73.969372206062,40.762997373782
TOURNEAU TIMEMACHINE,Comercial y Hoteles,Manhattan,-73.972928528253,40.762280766347
HERALD SQUARE,Monumentos y Plazas,Manhattan,-73.987679996273,40.750248376284
DREW-HAMILTON HOUSES BUILDING 1,Residencial,Manhattan,-73.943201338365,40.820532418529
TURKISH MISSION TO THE UN,Administracion Publica,Manhattan,-73.969921874256,40.753546488918
FULTON HOUSES BUILDING 9,Residencial,Manhattan,-74.004277294812,40.744128649017
LA QUINTA INN & SUITES HOTEL CENTRAL PARK,Comercial y Hoteles,Manhattan,-73.97767609616,40.776209583767
CHELSEA CAREER & TECHNICAL EDUCATION HIGH SCHOOL,Educacion,Manhattan,-74.004940942443,40.724729382717
BROWNSTONES HOUSES BUILDING 20,Residencial,Manhattan,-73.968412285386,40.78890771021
CITY CLERKS OFFCE,Administracion Publica,Manhattan,-74.001665570375,40.715266895379
INWOOD HILL PARK SHORAKAPOK ROCK,Parques y Jardines,Manhattan,-73.923720727442,40.873269327964
PS 194 COUNTEE CULLEN,Educacion,Manhattan,-73.940703460538,40.821223132805
ROCKEFELLER UNIVERSITY COLLABORATIVE RESEARCH CENTER,Educacion,Manhattan,-73.954906422115,40.762897535202
MADISON SQUARE POST OFFICE,Administracion Publica,Manhattan,-73.983746325728,40.739402258905
EXCELSIOR HOTEL,Comercial y Hoteles,Manhattan,-73.973732740888,40.783115560826
EATALY DOWNTOWN,Comercial y Hoteles,Manhattan,-74.011933147099,40.710126930296
THE DUPLEX,Cultura,Manhattan,-74.00248195542,40.733795750297
CENTRAL PARK SHUMAN RUNNING TRACK,Parques y Jardines,Manhattan,-73.959280629761,40.784381024986
NEW SCHOOL UNIVERSITY UNIVERSITY CENTER,Educacion,Manhattan,-73.99365152986,40.735433471653
RANDALLS ISLAND FIELD 74,Parques y Jardines,Manhattan,-73.927273254447,40.782176832095
TBTA E & C RFK FACIL ENGIN BUILDING,Monumentos y Plazas,Manhattan,-73.923110937978,40.797505384776
CENTRAL PARK SHEEP MEADOW S,Parques y Jardines,Manhattan,-73.97585791523,40.770764322739
HARLEM GROWN 127 STREET LEARNING ANNEX GARDEN,Parques y Jardines,Manhattan,-73.945997445494,40.809524999095
CARVER HOUSES BUILDING 3,Residencial,Manhattan,-73.951758018704,40.789994263067
VLADECK HOUSES BUILDING 19,Residencial,Manhattan,-73.982785394368,40.713759721721
NEW HEIGHTS ACADEMY CHARTER SCHOOL,Educacion,Manhattan,-73.945421580863,40.828634771261
DSNY GARAGE MANHATTAN 4 & 4A,Administracion Publica,Manhattan,-73.993588521963,40.770878035522
TISCH CHILDRENS ZOO,Parques y Jardines,Manhattan,-73.970765654504,40.768413235088
PS 2 MEYER LONDON,Educacion,Manhattan,-73.991365855088,40.713115546855
AMELIA GORMAN PARK,Parques y Jardines,Manhattan,-73.932561287407,40.855773246591
SHABAZZ CENTER MALCOLM X & DR BETTY SHABAZZ EDUCATION & RESEARCH CENTER,Cultura,Manhattan,-73.940535625526,40.839244595591
EAST RIVER PARK AT E 10 STREET,Parques y Jardines,Manhattan,-73.972980933341,40.72334766992
GOVERNORS ISLAND COLONELS ROW,Parques y Jardines,Manhattan,-74.01864361349,40.690612768774
WASHINGTON HOUSES BUILDING 12,Residencial,Manhattan,-73.94593805983,40.789140345389
WATSON HOTEL,Comercial y Hoteles,Manhattan,-73.987345364602,40.768297460021
SOLDIERS & SAILORS MONUMENT,Monumentos y Plazas,Manhattan,-73.978923063629,40.79207859841
LITTLE FLOWER PLAYGROUND BASKETBALL COURT,Parques y Jardines,Manhattan,-73.98835597458,40.712319181636
REGAL E-WALK STADIUM THEATRE,Cultura,Manhattan,-73.988632152012,40.757037926303
THE RIVER SCHOOL,Educacion,Manhattan,-73.972420925219,40.744411229115
PAKISTAN MISSION TO UN,Administracion Publica,Manhattan,-73.969597344738,40.767582572829
PS 20 ANNA SILVER,Educacion,Manhattan,-73.986394966379,40.721333479975
PS 4 DUKE ELLINGTON,Educacion,Manhattan,-73.941326983206,40.834805327094
BLADE LOUNGE WALL STREET,Comercial y Hoteles,Manhattan,-74.009128995028,40.701546108903
AMISTAD DUAL LANGUAGE SCHOOL,Educacion,Manhattan,-73.923649999256,40.866568530158
WARDS MEADOW FIELDS,Parques y Jardines,Manhattan,-73.927992367736,40.782277559165
FRANKLIN PLAZA BUILDING 2 A,Residencial,Manhattan,-73.944183658292,40.791799485423
WAGNER HOUSES BUILDING 8,Residencial,Manhattan,-73.931775198615,40.799206379556
SEA GRILL ROCKEFELLER CENTER,Comercial y Hoteles,Manhattan,-73.978597966147,40.758470950347
MERCHANTS HOUSE MUSEUM,Cultura,Manhattan,-73.992324086512,40.72769057515
AGUILAR LIBRARY,Cultura,Manhattan,-73.943436183836,40.794241493811
TRAVEL INN HOTEL,Comercial y Hoteles,Manhattan,-73.996055798304,40.760132699307
COLUMBIA UNIVERSITY AVERY HALL,Educacion,Manhattan,-73.960885043314,40.808309981853
PS 176 PLAYGROUND,Parques y Jardines,Manhattan,-73.923535210366,40.866376830726
MANHATTAN PARK THEATER CLUB,Comercial y Hoteles,Manhattan,-73.948105571857,40.764836291826
UGANDA CONSULATE,Administracion Publica,Manhattan,-73.969210408608,40.750874629665
NEW YORK UNIVERSITY RUBIN RESIDENCE HALL,Educacion,Manhattan,-73.995087762471,40.733502099962
MORGAN HOTEL,Comercial y Hoteles,Manhattan,-73.981203503336,40.749831367979
PERFORMING GARAGE,Cultura,Manhattan,-74.002956005802,40.722353014288
ISAMU NOGUCHI'S CUBE,Monumentos y Plazas,Manhattan,-74.010392429128,40.708906571156
ADMIRAL DEWEY PROMENADE,Parques y Jardines,Manhattan,-74.015512846849,40.701243294701
CENTRAL PARK SHAKESPEARE GARDENS,Parques y Jardines,Manhattan,-73.969819959725,40.779714598583
HUDSON RIVER PARK BASKETBALL COURT CANAL ST,Parques y Jardines,Manhattan,-74.011529500946,40.72559958137
HRA SNAP CENTER ST NICHOLAS S14,Administracion Publica,Manhattan,-73.947207384284,40.808279897171
BRUNEI CONSULATE,Administracion Publica,Manhattan,-73.969347742046,40.74997867017
TIMOR LESTE MISSION TO UN,Administracion Publica,Manhattan,-73.966420322649,40.752537277505
VLADECK HOUSES BUILDING 4,Residencial,Manhattan,-73.983021697292,40.711684072984
FRANKLIN PLAZA BUILDING 11,Residencial,Manhattan,-73.940639505261,40.791212450735
70 PARK AVENUE HOTEL,Comercial y Hoteles,Manhattan,-73.979678168254,40.749885538913
SNARK PARK,Parques y Jardines,Manhattan,-74.000762380996,40.753023295603
AMERICANA INN HOTEL,Comercial y Hoteles,Manhattan,-73.985444750661,40.752298552811
ABYSSINIAN TOWERS,Residencial,Manhattan,-73.941908969079,40.811035849492
MATHEWS PALMER PLAYGROUND,Parques y Jardines,Manhattan,-73.992734947338,40.761428471631
CENTRAL PARK SHEEP MEADOW E,Parques y Jardines,Manhattan,-73.973533473611,40.771287282482
PAPUA NEW GUINEA MISSION TO UN,Administracion Publica,Manhattan,-73.973962039498,40.75086958646
EL MUSEO DEL BARRIO,Cultura,Manhattan,-73.951410983825,40.793371291455
GRAND CENTRAL YMCA,Cultura,Manhattan,-73.970990162035,40.753270221416
AFGHANISTAN MISSION TO UN,Administracion Publica,Manhattan,-73.974828753426,40.749685267626
SAUDI ARABIA CONSULATE,Administracion Publica,Manhattan,-73.966117660545,40.752429706824
BROWNSTONES HOUSES BUILDING 8,Residencial,Manhattan,-73.970235327613,40.791654388562
INWOOD HILL PARK VETERANS FLAG POLE,Parques y Jardines,Manhattan,-73.921795756813,40.870730086336
ROCKEFELLER UNIVERSITY CASPARY AUDITORIUM,Educacion,Manhattan,-73.956013575493,40.76321763468
CHELSEA PIERS MANAGEMENT,Monumentos y Plazas,Manhattan,-74.00867603672,40.748002052421
ASSER LEVY RECREATION CENTER,Parques y Jardines,Manhattan,-73.975647355334,40.73618404869
GLICK PARK,Parques y Jardines,Manhattan,-73.970332146921,40.745192570235
PEKING,Monumentos y Plazas,Manhattan,-74.003074955773,40.705125947332
DREW-HAMILTON HOUSES BUILDING 3,Residencial,Manhattan,-73.942344050589,40.821708326337
UZBEKISTAN MISSION TO UN,Administracion Publica,Manhattan,-73.972139607227,40.750315464814
STUYVESANT TOWN 9 STUYVESANT OVAL 7 STUYVESANT OVAL 5 STUYVESANT OVAL,Residencial,Manhattan,-73.979270722452,40.731953077027
CANAL PARK,Parques y Jardines,Manhattan,-74.010720785596,40.725377454944
AMSTERDAM HOUSES BUILDING 1,Residencial,Manhattan,-73.986846698798,40.772121856245
PS 180 HUGO NEWMAN,Educacion,Manhattan,-73.955785989349,40.807729424335
AMERICAN COPPER WEST TOWER,Monumentos y Plazas,Manhattan,-73.97208167947,40.744669810471
COL YOUNG PLAYGROUND,Parques y Jardines,Manhattan,-73.935609886277,40.819417065135
DEP WARDS ISLAND SLUDGE STORAGE TANK,Monumentos y Plazas,Manhattan,-73.920342243079,40.788193482978
MIDTOWN STATION,Administracion Publica,Manhattan,-73.989850906271,40.754169921119
WEST END DAY SCHOOL,Educacion,Manhattan,-73.983081807143,40.778496968832
GARDEN OF LOVE,Parques y Jardines,Manhattan,-73.95605591013,40.804455998169
OCME DNA FORENSIC BIOLOGY LABORATORY BUILDING,Administracion Publica,Manhattan,-73.976102340858,40.738559636783
HARLEM RENAISSANCE HIGH SCHOOL,Educacion,Manhattan,-73.939978117645,40.80779249326
ST VARTAN PARK,Parques y Jardines,Manhattan,-73.973940489245,40.74526379013
LIONEL HAMPTON SQUARE,Monumentos y Plazas,Manhattan,-73.950352493846,40.813169393334
MARTIN SQUARE,Monumentos y Plazas,Manhattan,-73.920386279041,40.862995291506
NYU CATHOLIC CENTER,Educacion,Manhattan,-73.998099899776,40.730026902302
THE PALEY CENTER FOR MEDIA,Cultura,Manhattan,-73.977591624895,40.760571589443
PS 212 MIDTOWN WEST,Educacion,Manhattan,-73.988538420011,40.761411231144
BRONX SHORE FIELD 8,Parques y Jardines,Manhattan,-73.921986375734,40.800875099343
ROGER HOTEL,Comercial y Hoteles,Manhattan,-73.984249853114,40.745671802834
DSNY GARAGE MANHATTAN 11,Administracion Publica,Manhattan,-73.943922110846,40.7856782265
TWEED COURTHOUSE,Monumentos y Plazas,Manhattan,-74.005483696659,40.713365264971
ST NICHOLAS HOUSES BUILDING 11,Residencial,Manhattan,-73.947653167211,40.813284761833
ST NICHOLAS HOUSES BUILDING 7,Residencial,Manhattan,-73.949007079493,40.811363566592
GREEN OASIS GILBERTS GARDEN,Parques y Jardines,Manhattan,-73.977340724509,40.724039174099
FRANKLIN PLAZA BUILDING 10 B,Residencial,Manhattan,-73.939779993054,40.790560406085
TONY DAPOLITO POOL,Parques y Jardines,Manhattan,-74.005738833439,40.729718272541
JOHN JAY COLLEGE BMW BUILDING,Educacion,Manhattan,-73.990505390396,40.770371497835
SUNKEN MEADOW FIELD 35,Parques y Jardines,Manhattan,-73.916028176786,40.794598993298
HARBORVIEW TERRACE,Residencial,Manhattan,-73.990786306568,40.768631573676
MANHATTAN BUSINESS ACADEMY,Educacion,Manhattan,-74.002404721162,40.743129432288
PUERTO RICAN TRAVELING THEATRE,Cultura,Manhattan,-73.988090195446,40.760505640338
HOLMES TOWERS BUILDING 2,Residencial,Manhattan,-73.945030721531,40.780545266381
CENTRAL PARK PILGRIM HILL,Parques y Jardines,Manhattan,-73.968363098537,40.773703953244
DIA ART FOUNDATION BEACON GALLERY,Cultura,Manhattan,-74.006824587946,40.711345196849
STUYVESANT TOWN 505 E 14 515 E 14,Residencial,Manhattan,-73.979481319812,40.730490661776
MARINE MIDLAND BUILDING,Comercial y Hoteles,Manhattan,-74.01012520625,40.708683046946
47 THE AMERICAN SIGN LANGUAGE AND ENGLISH SECONDARY SCHOOL,Educacion,Manhattan,-73.981310754642,40.738324970263
LOWER EAST SIDE REHAB (GROUP 5) BUILDING 1,Residencial,Manhattan,-73.979324041569,40.723741433206
EUGENE MCCABE FIELD,Parques y Jardines,Manhattan,-73.941632159808,40.802453572865
CONVENT OF THE SACRED HEART SCHOOL,Educacion,Manhattan,-73.957632901472,40.784715930442
CENTRAL PARK LAKE 59 ST AREA,Parques y Jardines,Manhattan,-73.974176188439,40.765320067215
WILLIAM F PASSANNANTE BALLFIELD,Parques y Jardines,Manhattan,-74.002231738331,40.728501658823
SUCCESS ACADEMY HELLS KITCHEN MANHATTAN 2,Educacion,Manhattan,-73.99072317429,40.76368950912
MALI MISSION TO UN,Administracion Publica,Manhattan,-73.964381967448,40.768959571921
ALGONQUIN HOTEL,Comercial y Hoteles,Manhattan,-73.982354487681,40.755946540971
FORT WASHINGTON PARK,Parques y Jardines,Manhattan,-73.945908155757,40.843507460012
HARLEM CHILDRENS ZONE PROMISE ACADEMY 1 UPPER ELEMENTARY,Educacion,Manhattan,-73.948101142223,40.812401697832
TIMES SQUARE HOTEL 255 W 43 ST,Residencial,Manhattan,-73.988746310224,40.757840831461
ABC NEWS 125 WEST END AV,Comercial y Hoteles,Manhattan,-73.988028400739,40.775610470434
HAMILTON GRANGE MIDDLE SCHOOL,Educacion,Manhattan,-73.952473110574,40.821295292499
WASHINGTON HTS REHAB PHASE III HOUSES TDS#523,Residencial,Manhattan,-73.937899868013,40.837088863367
ERITREA MISSION TO UN,Administracion Publica,Manhattan,-73.971735496903,40.749943441153
BAHAMAS MISSION 17 FL,Administracion Publica,Manhattan,-73.971041175811,40.752919567744
RIVERSIDE PARK TENNIS COURTS W 96 ST,Parques y Jardines,Manhattan,-73.976972298536,40.796835165598
HIGHBRIDGE PARK MEADOW,Parques y Jardines,Manhattan,-73.932483153043,40.842783844296
INWOOD HILL PARK DUCK OBSERVATION AREA,Parques y Jardines,Manhattan,-73.919978176583,40.873149255151
HARLEM RIVER PARK E 128 ST 3 AV,Parques y Jardines,Manhattan,-73.934145158253,40.806312964123
CIRCLE IN THE SQUARE THEATER,Cultura,Manhattan,-73.984307879667,40.762016618853
GERSHWIN THEATRE,Cultura,Manhattan,-73.985146599503,40.762525507675
WAGNER HOUSES BUILDING 19,Residencial,Manhattan,-73.93414741726,40.800858203229
WAGNER HOUSES BUILDING 16,Residencial,Manhattan,-73.934547339254,40.800301087535
WAGNER HOUSES BUILDING 22,Residencial,Manhattan,-73.933745989833,40.80147985592
THE NATIONAL BLACK THEATRE,Cultura,Manhattan,-73.941742025816,40.806623095719
FISHBRIDGE GARDEN DOG RUN,Parques y Jardines,Manhattan,-74.001580480001,40.709265892217
LOUIS CUVILLIER PARK,Parques y Jardines,Manhattan,-73.930784909118,40.800904188526
HONEY LOCUST PARK,Parques y Jardines,Manhattan,-73.962719653275,40.760134597441
PETER DETMOLD PARK,Parques y Jardines,Manhattan,-73.963905561856,40.753310345943
PIER 62 SKATEPARK,Parques y Jardines,Manhattan,-74.009428587596,40.748722561877
HIGHBRIDGE PARK ACCESS TRAIL,Parques y Jardines,Manhattan,-73.932921302321,40.841644133282
RILEY-LEVIN CHILDREN'S GARDEN,Parques y Jardines,Manhattan,-73.922251650465,40.857722619813
CRACK IS WACK PLAYGROUND,Parques y Jardines,Manhattan,-73.931778054246,40.804354677119
PIER 62 CAROUSEL,Parques y Jardines,Manhattan,-74.010286812852,40.748727672003
TRIBORO PLAZA,Parques y Jardines,Manhattan,-73.933502818146,40.802382992571
EAST RIVER ESPLANADE AT E 37 STREET,Parques y Jardines,Manhattan,-73.970454715831,40.744986344744
HIGHBRIDGE PARK TRAIL STAIRCASE ACCESS,Parques y Jardines,Manhattan,-73.932908313223,40.842181706128
EAST RIVER ESPLANADE AT E 125 STREET,Parques y Jardines,Manhattan,-73.929071265593,40.801069814556
PIER I CAFE,Comercial y Hoteles,Manhattan,-73.98849766723,40.779770676119
INWOOD HILL PARK INDIAN ROAD LAWN,Parques y Jardines,Manhattan,-73.919591329186,40.872667116278
JOHN V LINDSAY PARK,Parques y Jardines,Manhattan,-73.97617394419,40.713818387078
STATUE OF LIBERTY MUSEUM,Cultura,Manhattan,-74.046413253029,40.690788663711
MCNALLY PLAZA,Parques y Jardines,Manhattan,-73.929760198127,40.848042111999
RIVERSIDE PARK AT SAINT CLAIRE PLACE,Parques y Jardines,Manhattan,-73.962020954047,40.817942839026
HUDSON RIVER PARK CLINTON COVE,Parques y Jardines,Manhattan,-73.995331151985,40.770594966956
ASPHALT GREEN FIELD UPPER EAST SIDE,Parques y Jardines,Manhattan,-73.944293059618,40.778584487066
DYCKMAN PIER,Parques y Jardines,Manhattan,-73.932152108964,40.869400892634
RIVER RUN PLAYGROUND,Parques y Jardines,Manhattan,-73.982203075227,40.787055256027
PIER 84 DOG RUN,Parques y Jardines,Manhattan,-74.000360571669,40.763483800974
DYCKMAN PICNIC AREA,Parques y Jardines,Manhattan,-73.929846625972,40.873562814179
EACH ONE TEACH ONE PLAYGROUND,Parques y Jardines,Manhattan,-73.934755207486,40.807180745695
RIVERSIDE PARK RECREATION AREA,Parques y Jardines,Manhattan,-73.951804950859,40.83070411238
BLADE LOUNGE EAST,Comercial y Hoteles,Manhattan,-73.97239196895,40.742104001982
HARLEM RIVER PARK LEXINGTON AVE & E 130,Parques y Jardines,Manhattan,-73.934612419809,40.807844134043
DEKOVATS TRIANGLE,Monumentos y Plazas,Manhattan,-73.944098570442,40.779822143594
LIBERTY PARK,Parques y Jardines,Manhattan,-74.013762604087,40.710412989433
GRAND CENTRAL BLOOD DONOR CENTER,Administracion Publica,Manhattan,-73.976869097914,40.751156867164
NEW YORK BLOOD CENTER,Administracion Publica,Manhattan,-73.959987692252,40.765120532959
JEFFERSON MARKET GARDEN,Parques y Jardines,Manhattan,-73.999397692033,40.734517365326
W 35 ST BLOOD DONOR CENTER,Administracion Publica,Manhattan,-73.992016587951,40.752677956496
RIVERSIDE PARK SOUTH 59-79,Parques y Jardines,Manhattan,-73.982982594237,40.784944226686
NEUFELD PLAYGROUND,Parques y Jardines,Manhattan,-73.98488544176,40.783452551576
COOPER UNION 41 COOPER SQUARE,Educacion,Manhattan,-73.990309731688,40.728516531126
BRONX THEATRE HIGH SCHOOL,Educacion,Manhattan,-73.912800474682,40.877343570758
HAROLD O LEVY SCHOOL,Educacion,Manhattan,-73.924893062162,40.865566867985
AMBER CHARTER SCHOOL INWOOD,Educacion,Manhattan,-73.917503908208,40.870366826021
GREGORY HOTEL,Comercial y Hoteles,Manhattan,-73.986086255232,40.749766162927
BRONX SCHOOL OF LAW AND FINANCE,Educacion,Manhattan,-73.912998853543,40.877212339754
HIGH SCHOOL FOR EXCELLENCE AND INNOVATION,Educacion,Manhattan,-73.924976735636,40.865687214373
COURTYARD MARRIOTT HOTEL HERALD SQUARE,Comercial y Hoteles,Manhattan,-73.986870725686,40.750439229433
HOTEL METRO,Comercial y Hoteles,Manhattan,-73.98600357594,40.750082857897
INWOOD ACADEMY FOR LEADERSHIP CHARTER HIGH SCHOOL,Educacion,Manhattan,-73.918559198407,40.865438873935
EAST RIVER FIELDS SOCCER 81,Parques y Jardines,Manhattan,-73.933209827459,40.783677999287
MANHATTAN CHRISTIAN ACADEMY,Educacion,Manhattan,-73.918235900074,40.862676252773
EAST RIVER FIELDS SOCCER 80,Parques y Jardines,Manhattan,-73.932309121582,40.783476591112
STOREFRONT ACADEMY CHARTER SCHOOL HARLEM CAMPUS,Educacion,Manhattan,-73.937732528641,40.807659370566
INWOOD ACADEMY FOR LEADERSHIP CHARTER MIDDLE SCHOOL,Educacion,Manhattan,-73.919151232868,40.86232065285
CENTRAL PARK LASKER SKATING RINK,Parques y Jardines,Manhattan,-73.954645911044,40.796239586149
CENTRAL PARK MONTESSORI SCHOOL,Educacion,Manhattan,-73.96737314111,40.788803532688
RIVERSIDE MONTESSORI SCHOOL,Educacion,Manhattan,-73.976186249845,40.793678596459
ALTERNATE LEARNING CENTER CHOIR ACADEMY,Educacion,Manhattan,-73.938831871163,40.807008301499
ALTERNATE LEARNING CENTER BATTERY PARK,Educacion,Manhattan,-74.012516590878,40.706335889248
ALTERNATE LEARNING CENTER CLOISTERS,Educacion,Manhattan,-73.933068382915,40.850804079137
ALTERNATE LEARNING CENTER WASHINGTON HEIGHTS,Educacion,Manhattan,-73.933128617727,40.850812691271
ROCKEFELLER UNIVERSITY BASS CENTER,Educacion,Manhattan,-73.954889043958,40.762402367217
GIRLS PREP LOWER EAST SIDE ELEMENTARY SCHOOL,Educacion,Manhattan,-73.977559272675,40.719785255844
ORCHARD COLLEGIATE ACADEMY,Educacion,Manhattan,-73.98621735324,40.713481333736
KIPP STAR HARLEM COLLEGE PREP ELEMENTARY,Educacion,Manhattan,-73.957114966083,40.819610058195
UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,Educacion,Manhattan,-73.98634418207,40.713476154172
KIPP STAR HARLEM MIDDLE SCHOOL,Educacion,Manhattan,-73.955873003031,40.810697738574
QUISQUEYA PLAYGROUND,Parques y Jardines,Manhattan,-73.931040775548,40.847173654229
MANHATTAN SCHOOL OF MUSIC,Educacion,Manhattan,-73.961548152887,40.812579509044
CAPITAL PREPARATORY HARLEM CHARTER SCHOOL,Educacion,Manhattan,-73.951380959941,40.792890249774
NEW DESIGN MIDDLE SCHOOL,Educacion,Manhattan,-73.957214105629,40.819658527152
MANHATTAN CHARTER SCHOOL II,Educacion,Manhattan,-73.986063257539,40.713486912264
MANHATTAN CHARTER SCHOOL,Educacion,Manhattan,-73.984172365422,40.718395937953
MOTT HALL II SCHOOL,Educacion,Manhattan,-73.966182364675,40.802757475577
WEST PREP ACADEMY,Educacion,Manhattan,-73.965078350538,40.799050915386
TERENCE D TOLBERT EDUCATION COMPLEX,Educacion,Manhattan,-73.95679302678,40.819915002046
KIPP BEYOND MIDDLE SCHOOL,Educacion,Manhattan,-73.96072904144,40.811037230277
GOUVERNEUR GARDENS COMPLEX,Residencial,Manhattan,-73.984416478,40.713371518317
THE CHILDRENS WORKSHOP SCHOOL,Educacion,Manhattan,-73.978507305859,40.727702881152
